Step,Seconds,UAV_ID,UAV_X,UAV_Y,UAV_Z,Yaw,VehicleID,X,Y,Speed
646,323.0,0,1458.79,985.86,100.0,75,Pepoli_11_104,1462.4451803545337,988.3266510725211,0.0
646,323.0,0,1458.79,985.86,100.0,75,Pepoli_11_106,1475.2469249192718,948.562950307247,0.0
646,323.0,0,1458.79,985.86,100.0,75,Pepoli_11_110,1463.8527805255276,982.4433753578261,0.0
646,323.0,0,1458.79,985.86,100.0,75,Pepoli_11_116,1465.143102426298,977.0502817369442,0.0
646,323.0,0,1458.79,985.86,100.0,75,Pepoli_11_117,1468.0755800598276,964.7935523042894,0.0
646,323.0,0,1458.79,985.86,100.0,75,Pepoli_11_118,1466.550703088104,971.1670039708264,0.0
646,323.0,0,1458.79,985.86,100.0,75,Pepoli_11_124,1470.7734948839077,953.5172132614935,0.0
646,323.0,0,1458.79,985.86,100.0,75,Pepoli_11_125,1472.1810946317003,947.6339393156322,0.0
646,323.0,0,1458.79,985.86,100.0,75,Pepoli_11_128,1469.4831773259573,958.9102887309095,0.0
646,323.0,0,1458.79,985.86,100.0,75,Silvani_7_111,1463.714074751438,927.4358352945615,12.666577695096507
646,323.0,0,1458.79,985.86,100.0,75,Silvani_7_114,1467.405994038964,925.957308063236,12.776355622610012
646,323.0,0,1458.79,985.86,100.0,75,Silvani_7_115,1462.3559357268703,945.3565273595863,13.522611799953236
646,323.0,0,1458.79,985.86,100.0,75,Silvani_7_116,1458.5872558018123,947.1314832584951,13.348603855561468
646,323.0,0,1458.79,985.86,100.0,75,Silvani_7_117,1453.3249151039543,967.3477637376147,13.775823185832651
646,323.0,0,1458.79,985.86,100.0,75,Silvani_7_118,1447.9841485354236,987.8653320826033,14.239657609619728
646,323.0,0,1458.79,985.86,100.0,75,Silvani_7_121,1442.5622285210588,1008.6946667910853,14.397252007556169
646,323.0,1,1488.73,846.56,100.0,75,,,,
646,323.0,1,1488.73,846.56,100.0,75,XXI_Aprile_9_14,1490.3205140120338,899.2965107196236,4.291914441306615
646,323.0,1,1488.73,846.56,100.0,75,Togliatti_10_41,1485.835012211289,904.3052569284157,0.0
646,323.0,1,1488.73,846.56,100.0,75,Togliatti_10_52,1482.8098413636053,916.9503249282149,0.0
646,323.0,1,1488.73,846.56,100.0,75,XXI_Aprile_94_26,1487.7488567301132,910.0466903899712,5.841059460482627
646,323.0,1,1488.73,846.56,100.0,75,Togliatti_10_64,1484.3224253048954,910.6277971253104,0.0
646,323.0,1,1488.73,846.56,100.0,75,XXI_Aprile_113_30,1475.904042526303,838.3789665837944,13.68544574264669
646,323.0,1,1488.73,846.56,100.0,75,Turati_10_5,1509.218661339306,819.3659026945566,0.0
646,323.0,1,1488.73,846.56,100.0,75,Vittorio_Veneto_10_41,1487.3480623186526,897.9807805738444,0.0025672232687226123
646,323.0,1,1488.73,846.56,100.0,75,Silvani_1_87,1477.8523181867013,856.4730279784533,1.5300613554285565
646,323.0,1,1488.73,846.56,100.0,75,Vittorio_Veneto_73_45,1473.1693831557523,819.6422603251874,10.725153382824704
646,323.0,1,1488.73,846.56,100.0,75,Silvani_7_88,1479.478621330667,849.296849191194,0.00013864655084939873
646,323.0,1,1488.73,846.56,100.0,75,Turati_10_6,1510.9280356965314,812.0839679327761,1.8347475051493771
646,323.0,1,1488.73,846.56,100.0,75,Vittorio_Veneto_10_46,1493.522143513186,885.8452432156204,5.823186906270284
646,323.0,1,1488.73,846.56,100.0,75,Silvani_7_90,1485.7189694358829,850.7058612819408,0.013037832631019082
646,323.0,1,1488.73,846.56,100.0,75,Silvani_3_91,1482.5969167139526,850.0145205295194,0.06110292222219485
646,323.0,1,1488.73,846.56,100.0,75,Silvani_7_93,1483.899381453692,858.7394355887163,2.5253426980360922
646,323.0,1,1488.73,846.56,100.0,75,Vittorio_Veneto_10_48,1489.605919910949,888.543044913291,3.5970564470287423
646,323.0,1,1488.73,846.56,100.0,75,Pepoli_11_129,1506.0992156442637,818.6356052094438,0.0
646,323.0,1,1488.73,846.56,100.0,75,Silvani_7_95,1480.600981489562,858.8230657093072,4.108191723958641
646,323.0,1,1488.73,846.56,100.0,75,Silvani_7_96,1481.294169433801,870.2415803333212,5.216994710223178
646,323.0,1,1488.73,846.56,100.0,75,Silvani_7_98,1477.4344724614625,872.7976363744125,6.636822009297976
646,323.0,1,1488.73,846.56,100.0,75,Silvani_7_100,1478.0340706918385,884.635083558953,7.329202372558222
646,323.0,1,1488.73,846.56,100.0,75,Silvani_7_105,1467.5355593686193,900.0482576387076,12.665583550949954
646,323.0,1,1488.73,846.56,100.0,75,Silvani_7_107,1473.7306114410223,888.9554086607532,9.457460782179814
646,323.0,1,1488.73,846.56,100.0,75,Silvani_7_108,1468.6964270905526,908.2951832318136,10.61566009964717
646,323.0,1,1488.73,846.56,100.0,75,Silvani_7_109,1472.3170455382467,907.0920674813398,11.365633151428446
646,323.0,2,1524.62,718.15,100.0,75,,,,
646,323.0,2,1524.62,718.15,100.0,75,Silvani_7_61,1533.9689437489253,646.1090318984841,0.37346634789502486
646,323.0,2,1524.62,718.15,100.0,75,Vittorio_Veneto_73_36,1526.7740544367132,661.7303825364244,5.1979260580469075
646,323.0,2,1524.62,718.15,100.0,75,Silvani_7_82,1532.3030932704892,652.6927376758746,0.1992394063324014
646,323.0,2,1524.62,718.15,100.0,75,Silvani_7_83,1529.6048696107596,650.3105215569622,0.37939393656559306
646,323.0,2,1524.62,718.15,100.0,75,Silvani_7_85,1531.1551687828426,644.2015362604433,1.0155808416877417
646,323.0,2,1524.62,718.15,100.0,75,Pepoli_10_139,1550.8987387230475,645.1048307372895,13.918245302266806
646,323.0,2,1524.62,718.15,100.0,75,Pepoli_11_142,1547.1303945179889,646.8254736665214,15.29949809076911
647,323.5,0,1458.79,985.86,100.0,75,,,,
647,323.5,0,1458.79,985.86,100.0,75,Togliatti_10_27,1458.6198679505035,1036.3429615454484,12.931314893447782
647,323.5,0,1458.79,985.86,100.0,75,Togliatti_10_28,1463.8386636399548,1054.8588388231135,12.918490336436138
647,323.5,0,1458.79,985.86,100.0,75,Togliatti_10_30,1476.7595095715428,942.2404195324762,0.0
647,323.5,0,1458.79,985.86,100.0,75,Togliatti_10_33,1479.7846734802026,929.5953805374618,0.0
647,323.5,0,1458.79,985.86,100.0,75,Togliatti_10_35,1478.272091266017,935.9179011211539,0.0
647,323.5,0,1458.79,985.86,100.0,75,Togliatti_10_37,1481.2972571930022,923.272853689637,0.0
647,323.5,0,1458.79,985.86,100.0,75,Togliatti_9_38,1469.9511808377426,984.4454895233856,10.389339754434
647,323.5,0,1458.79,985.86,100.0,75,Togliatti_10_42,1461.804414391956,1018.5010394756548,12.478784834554329
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_36,1455.543354025941,1037.209859168701,0.0
647,323.5,0,1458.79,985.86,100.0,75,Togliatti_10_46,1480.6647862091709,939.6599018520619,7.957034438216008
647,323.5,0,1458.79,985.86,100.0,75,Togliatti_10_50,1477.2787226604128,953.8145062701041,8.411921850877874
647,323.5,0,1458.79,985.86,100.0,75,Togliatti_10_52,1482.8098413636053,916.9503249282149,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_45,1457.0956815905056,1024.4342705498318,0.0
647,323.5,0,1458.79,985.86,100.0,75,Togliatti_10_54,1465.9245536767546,1001.2778123023344,10.950181383107926
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_10_50,1458.6082668324357,1018.1117373103141,0.0
647,323.5,0,1458.79,985.86,100.0,75,XXI_Aprile_94_24,1483.9587235660606,925.8904082813684,7.381329423438613
647,323.5,0,1458.79,985.86,100.0,75,Togliatti_10_61,1473.704858046154,968.7541667726446,8.804798066640133
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_52,1461.400765782591,1006.4392266019959,0.0
647,323.5,0,1458.79,985.86,100.0,75,XXI_Aprile_94_26,1487.009575465391,913.1370735753816,6.407048218823492
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_54,1460.0045139588494,1012.2754917734569,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_10_64,1455.7544996405827,1030.7846632060034,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_67,1462.797015832472,1000.6029688451865,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_68,1452.4360520697996,1037.9908665267296,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_72,1452.4510090236238,1031.52488253409,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_73,1465.5895114024772,988.9304722657325,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_77,1464.1932628024142,994.7667239623729,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_78,1453.6477504048069,1025.0968270369133,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_83,1455.0553495282975,1019.2135557004161,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_10_88,1467.1020951413132,982.6079453090763,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_90,1456.5802267675335,1012.840102915771,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_10_92,1468.4983448171308,976.7716891158335,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_93,1472.570762805479,959.7491786597063,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_94,1458.105103951473,1006.4666503622466,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_95,1459.5127010034566,1000.5833876839218,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_98,1469.7782616914253,971.4216984130156,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_99,1473.8506761712003,954.3992026225548,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_100,1460.9203009011403,994.7001131115683,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_103,1471.1745139281113,965.5854315154673,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_104,1462.4451803545337,988.3266510725211,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_106,1475.2469249192718,948.562950307247,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_110,1463.8527805255276,982.4433753578261,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_116,1465.143102426298,977.0502817369442,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_117,1468.0755800598276,964.7935523042894,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_118,1466.550703088104,971.1670039708264,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_124,1470.7734948839077,953.5172132614935,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_125,1472.1810946317003,947.6339393156322,0.0
647,323.5,0,1458.79,985.86,100.0,75,Pepoli_11_128,1469.4831773259573,958.9102887309095,0.0
647,323.5,0,1458.79,985.86,100.0,75,Silvani_7_111,1465.1492299771382,921.9224141309252,11.394278964045894
647,323.5,0,1458.79,985.86,100.0,75,Silvani_7_114,1468.8838897950677,920.2801411677285,11.739401913069058
647,323.5,0,1458.79,985.86,100.0,75,Silvani_7_115,1463.9458659829927,939.2489927929937,12.629328024851393
647,323.5,0,1458.79,985.86,100.0,75,Silvani_7_116,1460.1828489682878,941.0017092974208,12.668060796748787
647,323.5,0,1458.79,985.86,100.0,75,Silvani_7_117,1455.0215504976059,960.8298168850242,13.47027598781511
647,323.5,0,1458.79,985.86,100.0,75,Silvani_7_118,1449.70528722189,981.2532511804242,13.664817559952422
647,323.5,0,1458.79,985.86,100.0,75,Silvani_7_121,1444.3679956753826,1001.7574695688204,14.33671726376118
647,323.5,1,1488.73,846.56,100.0,75,,,,
647,323.5,1,1488.73,846.56,100.0,75,XXI_Aprile_9_14,1489.7440763782665,901.7061662267215,4.995749102446603
647,323.5,1,1488.73,846.56,100.0,75,Togliatti_10_41,1485.835012211289,904.3052569284157,0.0
647,323.5,1,1488.73,846.56,100.0,75,Togliatti_10_52,1482.8098413636053,916.9503249282149,0.0
647,323.5,1,1488.73,846.56,100.0,75,XXI_Aprile_94_26,1487.009575465391,913.1370735753816,6.407048218823492
647,323.5,1,1488.73,846.56,100.0,75,Togliatti_10_64,1484.3224253048954,910.6277971253104,0.0
647,323.5,1,1488.73,846.56,100.0,75,XXI_Aprile_113_30,1482.1579890240118,840.7729207762196,13.562299554508597
647,323.5,1,1488.73,846.56,100.0,75,Turati_10_5,1509.218661339306,819.3659026945566,0.0
647,323.5,1,1488.73,846.56,100.0,75,Vittorio_Veneto_10_41,1487.3478678256163,897.9815935453406,0.0016718497913232595
647,323.5,1,1488.73,846.56,100.0,75,Silvani_1_87,1477.9328505974968,856.1176729635027,0.7282871717921267
647,323.5,1,1488.73,846.56,100.0,75,Vittorio_Veneto_73_45,1477.5224206058838,820.4084127339084,8.83747894710765
647,323.5,1,1488.73,846.56,100.0,75,Silvani_7_88,1479.478621330667,849.296849191194,0.0
647,323.5,1,1488.73,846.56,100.0,75,Turati_10_6,1510.7615996521636,812.7929854817831,1.45720007825836
647,323.5,1,1488.73,846.56,100.0,75,Vittorio_Veneto_10_46,1492.9196242688147,888.4315706516487,5.354532124732915
647,323.5,1,1488.73,846.56,100.0,75,Silvani_7_90,1485.718999396245,850.7057290054045,0.00027140777785550916
647,323.5,1,1488.73,846.56,100.0,75,Silvani_3_91,1482.5985356579183,850.0073757379989,0.014651810072701952
647,323.5,1,1488.73,846.56,100.0,75,Silvani_7_93,1484.1384999179318,857.6837152996222,2.1661490826363363
647,323.5,1,1488.73,846.56,100.0,75,Vittorio_Veneto_10_48,1489.2787055063402,889.9107853170967,2.812714245270433
647,323.5,1,1488.73,846.56,100.0,75,Pepoli_11_129,1506.0992156442637,818.6356052094438,0.0
647,323.5,1,1488.73,846.56,100.0,75,Silvani_7_95,1480.8847556448122,857.5707016862508,2.5682204659511814
647,323.5,1,1488.73,846.56,100.0,75,Silvani_7_96,1481.7714801315524,868.1342291113224,4.323907538276283
647,323.5,1,1488.73,846.56,100.0,75,Silvani_7_98,1478.0921826750935,869.8950020297817,5.952426604255142
647,323.5,1,1488.73,846.56,100.0,75,Silvani_7_100,1478.7157402385183,881.6254775330192,6.175172912294325
647,323.5,1,1488.73,846.56,100.0,75,Silvani_7_105,1469.1191394990117,893.9641535687457,12.565952261207999
647,323.5,1,1488.73,846.56,100.0,75,Silvani_7_107,1474.6099450393863,885.2629594494666,7.592276597286102
647,323.5,1,1488.73,846.56,100.0,75,Silvani_7_108,1469.995065375399,903.306217804686,10.310415644209911
647,323.5,1,1488.73,846.56,100.0,75,Silvani_7_109,1473.5967211719233,902.1763404319239,10.16487564839836
647,323.5,1,1488.73,846.56,100.0,75,Silvani_7_114,1468.8838897950677,920.2801411677285,11.739401913069058
647,323.5,2,1524.62,718.15,100.0,75,,,,
647,323.5,2,1524.62,718.15,100.0,75,Silvani_7_61,1534.0281490106147,645.8801455775206,0.47282827548366435
647,323.5,2,1524.62,718.15,100.0,75,Vittorio_Veneto_73_36,1527.3133533624973,659.5419154459452,4.5064324561892395
647,323.5,2,1524.62,718.15,100.0,75,Silvani_7_82,1532.3381679737151,652.5531334115499,0.2878903858835524
647,323.5,2,1524.62,718.15,100.0,75,Silvani_7_83,1529.6970131897808,649.9419472408773,0.7563071981049608
647,323.5,2,1524.62,718.15,100.0,75,Silvani_7_85,1531.3006140728166,643.639047843478,1.1615630718208698
647,323.5,2,1524.62,718.15,100.0,75,Pepoli_10_139,1549.1314092968116,651.7403866020919,13.733984708830613
647,323.5,2,1524.62,718.15,100.0,75,Pepoli_11_142,1545.1656489568927,654.201354893311,15.260311442000736
648,324.0,0,1458.79,985.86,100.0,75,,,,
648,324.0,0,1458.79,985.86,100.0,75,Togliatti_10_27,1459.7812094383348,1042.580097963054,12.766897098092121
648,324.0,0,1458.79,985.86,100.0,75,Togliatti_10_28,1467.4877522382374,1060.2563325992294,12.768699776213394
648,324.0,0,1458.79,985.86,100.0,75,Togliatti_10_30,1476.7595095715428,942.2404195324762,0.0
648,324.0,0,1458.79,985.86,100.0,75,Togliatti_10_33,1479.7846734802026,929.5953805374618,0.0
648,324.0,0,1458.79,985.86,100.0,75,Togliatti_10_35,1478.272091266017,935.9179011211539,0.0
648,324.0,0,1458.79,985.86,100.0,75,Togliatti_10_37,1481.2972571930022,923.272853689637,0.0
648,324.0,0,1458.79,985.86,100.0,75,Togliatti_9_38,1468.7605796524267,989.4225044420746,10.318453297437957
648,324.0,0,1458.79,985.86,100.0,75,Togliatti_10_42,1460.364781863317,1024.5190685695582,12.47670605022456
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_36,1455.543354025941,1037.209859168701,0.0
648,324.0,0,1458.79,985.86,100.0,75,Togliatti_10_46,1479.727568458538,943.5777097498616,8.122482749645377
648,324.0,0,1458.79,985.86,100.0,75,Togliatti_10_50,1476.3135929474513,957.8489932495586,8.364384306002629
648,324.0,0,1458.79,985.86,100.0,75,Togliatti_10_52,1482.8098413636053,916.9503249282149,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_45,1457.0956815905056,1024.4342705498318,0.0
648,324.0,0,1458.79,985.86,100.0,75,Togliatti_10_54,1464.5625721985325,1006.9712403113881,11.803736169876773
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_10_50,1458.6082668324357,1018.1117373103141,0.0
648,324.0,0,1458.79,985.86,100.0,75,XXI_Aprile_94_24,1483.1103948401608,929.436637511466,7.352117944305652
648,324.0,0,1458.79,985.86,100.0,75,Togliatti_10_61,1472.6026327433738,973.3617480881618,9.55253568555424
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_52,1461.400765782591,1006.4392266019959,0.0
648,324.0,0,1458.79,985.86,100.0,75,XXI_Aprile_94_26,1486.210372550866,916.477944454487,6.926364638645689
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_54,1460.0045139588494,1012.2754917734569,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_10_64,1455.7544996405827,1030.7846632060034,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_67,1462.797015832472,1000.6029688451865,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_68,1452.4360520697996,1037.9908665267296,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_72,1452.4510090236238,1031.52488253409,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_73,1465.5895114024772,988.9304722657325,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_77,1464.1932628024142,994.7667239623729,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_78,1453.6477504048069,1025.0968270369133,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_83,1455.0553495282975,1019.2135557004161,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_10_88,1467.1020951413132,982.6079453090763,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_90,1456.5802267675335,1012.840102915771,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_10_92,1468.4983448171308,976.7716891158335,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_93,1472.570762805479,959.7491786597063,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_94,1458.105103951473,1006.4666503622466,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_95,1459.5127010034566,1000.5833876839218,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_98,1469.7782616914253,971.4216984130156,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_99,1473.8506761712003,954.3992026225548,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_100,1460.9203009011403,994.7001131115683,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_103,1471.1745139281113,965.5854315154673,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_104,1462.4451803545337,988.3266510725211,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_106,1475.2469249192718,948.562950307247,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_110,1463.8527805255276,982.4433753578261,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_116,1465.143102426298,977.0502817369442,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_117,1468.0755800598276,964.7935523042894,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_118,1466.550703088104,971.1670039708264,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_124,1470.7734948839077,953.5172132614935,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_125,1472.1810946317003,947.6339393156322,0.0
648,324.0,0,1458.79,985.86,100.0,75,Pepoli_11_128,1469.4831773259573,958.9102887309095,0.0
648,324.0,0,1458.79,985.86,100.0,75,Silvani_7_111,1466.475092069585,916.8288632803615,10.526556485773456
648,324.0,0,1458.79,985.86,100.0,75,Silvani_7_114,1470.230775197784,915.1062355057345,10.698744487239919
648,324.0,0,1458.79,985.86,100.0,75,Silvani_7_115,1465.4104073762107,933.6231251495284,11.633323908203678
648,324.0,0,1458.79,985.86,100.0,75,Silvani_7_116,1461.6174632705156,935.4903661939613,11.38998435337592
648,324.0,0,1458.79,985.86,100.0,75,Silvani_7_117,1456.6816022479138,954.4524130411917,13.179823617008324
648,324.0,0,1458.79,985.86,100.0,75,Silvani_7_118,1451.3619314580258,974.888937948963,13.152769981027713
648,324.0,0,1458.79,985.86,100.0,75,Silvani_7_121,1446.1318825681274,994.9811633194581,14.00421289421675
648,324.0,1,1488.73,846.56,100.0,75,,,,
648,324.0,1,1488.73,846.56,100.0,75,XXI_Aprile_9_14,1489.0486585005692,904.6131893295951,6.026902191700985
648,324.0,1,1488.73,846.56,100.0,75,Togliatti_10_41,1485.8350063822006,904.3052812937242,5.0106474948887264e-05
648,324.0,1,1488.73,846.56,100.0,75,Togliatti_10_52,1482.8098413636053,916.9503249282149,0.0
648,324.0,1,1488.73,846.56,100.0,75,XXI_Aprile_94_26,1486.210372550866,916.477944454487,6.926364638645689
648,324.0,1,1488.73,846.56,100.0,75,Togliatti_10_64,1484.3224253048954,910.6277971253104,0.0
648,324.0,1,1488.73,846.56,100.0,75,XXI_Aprile_113_30,1486.995822418946,843.5768417628329,11.312299554508597
648,324.0,1,1488.73,846.56,100.0,75,Turati_10_5,1509.218661339306,819.3659026945566,0.0
648,324.0,1,1488.73,846.56,100.0,75,Vittorio_Veneto_10_41,1487.3477522850867,897.9820764991721,0.0009931790548151297
648,324.0,1,1488.73,846.56,100.0,75,Silvani_1_87,1477.9797587219523,855.9106875137628,0.4242091470530096
648,324.0,1,1488.73,846.56,100.0,75,Vittorio_Veneto_73_45,1480.7671856265797,820.9795046587585,6.58747894710765
648,324.0,1,1488.73,846.56,100.0,75,Silvani_7_88,1479.478621330667,849.296849191194,0.0
648,324.0,1,1488.73,846.56,100.0,75,Turati_10_6,1510.694859195462,813.0772998273322,0.584333754734533
648,324.0,1,1488.73,846.56,100.0,75,Vittorio_Veneto_10_46,1492.2582647641968,891.1962211170577,5.7317322083850355
648,324.0,1,1488.73,846.56,100.0,75,Silvani_7_90,1485.718999396245,850.7057290054045,0.0
648,324.0,1,1488.73,846.56,100.0,75,Silvani_3_91,1482.5987752898282,850.0063181843886,0.002168723131574491
648,324.0,1,1488.73,846.56,100.0,75,Silvani_7_93,1484.2502372881347,857.1903890767873,1.0122171147732892
648,324.0,1,1488.73,846.56,100.0,75,Vittorio_Veneto_10_48,1489.1041106100834,890.640583548915,1.5008066421792177
648,324.0,1,1488.73,846.56,100.0,75,Pepoli_11_129,1506.0992156442637,818.6356052094438,0.0
648,324.0,1,1488.73,846.56,100.0,75,Silvani_7_95,1481.0687356411245,856.758753437686,1.6650606939092756
648,324.0,1,1488.73,846.56,100.0,75,Silvani_7_96,1482.195931408804,866.2602549431142,3.8450595932294385
648,324.0,1,1488.73,846.56,100.0,75,Silvani_7_98,1478.5690994284857,867.7902529788511,4.316204784531418
648,324.0,1,1488.73,846.56,100.0,75,Silvani_7_100,1479.3452628234322,878.8461030190086,5.702779056176629
648,324.0,1,1488.73,846.56,100.0,75,Silvani_7_105,1470.6568839700144,888.0561497898216,12.202239243659564
648,324.0,1,1488.73,846.56,100.0,75,Silvani_7_107,1475.4110973309291,881.727280500717,7.2506099425071255
648,324.0,1,1488.73,846.56,100.0,75,Silvani_7_108,1471.1658901858762,898.8082720958209,9.295652672058674
648,324.0,1,1488.73,846.56,100.0,75,Silvani_7_109,1474.7362489144189,897.7989754185327,9.05163581734239
648,324.0,1,1488.73,846.56,100.0,75,Silvani_7_111,1466.475092069585,916.8288632803615,10.526556485773456
648,324.0,1,1488.73,846.56,100.0,75,Silvani_7_114,1470.230775197784,915.1062355057345,10.698744487239919
648,324.0,2,1524.62,718.15,100.0,75,,,,
648,324.0,2,1524.62,718.15,100.0,75,Silvani_7_61,1534.1100877988401,645.5633719117004,0.6543839994366409
648,324.0,2,1524.62,718.15,100.0,75,Vittorio_Veneto_73_36,1527.697095948019,657.9846936910366,3.2065890724760884
648,324.0,2,1524.62,718.15,100.0,75,Silvani_7_82,1532.3809348401758,652.38291281435,0.3510270524345945
648,324.0,2,1524.62,718.15,100.0,75,Silvani_7_83,1529.7979331839692,649.5382672641235,0.8283433186358742
648,324.0,2,1524.62,718.15,100.0,75,Pepoli_10_135,1553.3490824554217,648.3326939810828,11.392991362003192
648,324.0,2,1524.62,718.15,100.0,75,Pepoli_10_139,1550.4337659730302,659.2797598871703,13.959567777024715
648,324.0,2,1524.62,718.15,100.0,75,Pepoli_11_142,1543.182293610846,661.6470993971426,15.404854898333495
649,324.5,0,1458.79,985.86,100.0,75,,,,
649,324.5,0,1458.79,985.86,100.0,75,Togliatti_10_27,1460.6494381903817,1048.5475210084585,12.138435791844165
649,324.5,0,1458.79,985.86,100.0,75,Togliatti_10_30,1476.7595095715428,942.2404195324762,0.0
649,324.5,0,1458.79,985.86,100.0,75,Togliatti_10_33,1479.7846734802026,929.5953805374618,0.0
649,324.5,0,1458.79,985.86,100.0,75,Togliatti_10_35,1478.272091266017,935.9179011211539,0.0
649,324.5,0,1458.79,985.86,100.0,75,Togliatti_10_37,1481.2972571930022,923.272853689637,0.0
649,324.5,0,1458.79,985.86,100.0,75,Togliatti_9_38,1467.4490009641522,994.9052360058315,11.366915813448605
649,324.5,0,1458.79,985.86,100.0,75,Togliatti_10_42,1459.0234737601477,1030.3738877837734,12.120858005120185
649,324.5,0,1458.79,985.86,100.0,75,Pepoli_11_36,1455.543354025941,1037.209859168701,0.0
649,324.5,0,1458.79,985.86,100.0,75,Togliatti_10_46,1478.7872908929767,947.5083084501019,8.149000913600773
649,324.5,0,1458.79,985.86,100.0,75,Togliatti_10_50,1475.223015818354,962.4078822448331,9.451585730495458
649,324.5,0,1458.79,985.86,100.0,75,Togliatti_10_52,1482.8098413636053,916.9503249282149,0.0
649,324.5,0,1458.79,985.86,100.0,75,Pepoli_11_45,1457.0956815905056,1024.4342705498318,0.0
649,324.5,0,1458.79,985.86,100.0,75,Togliatti_10_54,1463.1807453975666,1012.7476268027447,11.975727461696168
649,324.5,0,1458.79,985.86,100.0,75,Pepoli_10_50,1458.6082668324357,1018.1117373103141,0.0
649,324.5,0,1458.79,985.86,100.0,75,XXI_Aprile_94_24,1482.2241898204625,933.1411992559476,7.680376284260478
649,324.5,0,1458.79,985.86,100.0,75,Togliatti_10_61,1471.4411029620412,978.2172371650183,10.066503334685903
649,324.5,0,1458.79,985.86,100.0,75,Pepoli_11_52,1461.400765782591,1006.4392266019959,0.0
